id;time_from;time_to;tag
8345171;2022-04-04 15:34:09 +02:00;2022-04-04 15:34:19 +02:00;MICROSTOP
8345172;2022-04-04 15:34:19 +02:00;2022-04-04 15:34:39 +02:00;RUN
8345173;2022-04-04 15:34:39 +02:00;2022-04-04 15:34:49 +02:00;MICROSTOP
8345174;2022-04-04 15:34:49 +02:00;2022-04-04 15:35:09 +02:00;RUN
8345175;2022-04-04 15:35:09 +02:00;2022-04-04 15:35:29 +02:00;MICROSTOP
8345176;2022-04-04 15:35:29 +02:00;2022-04-04 15:35:49 +02:00;RUN
8345177;2022-04-04 15:35:49 +02:00;2022-04-04 15:35:59 +02:00;MICROSTOP
8345178;2022-04-04 15:35:59 +02:00;2022-04-04 15:36:29 +02:00;RUN
8345179;2022-04-04 15:36:29 +02:00;2022-04-04 15:36:39 +02:00;MICROSTOP
8345180;2022-04-04 15:36:39 +02:00;2022-04-04 15:36:59 +02:00;RUN
8345181;2022-04-04 15:36:59 +02:00;2022-04-04 15:37:10 +02:00;MICROSTOP
8345182;2022-04-04 15:37:10 +02:00;2022-04-04 15:37:40 +02:00;RUN
8345183;2022-04-04 15:37:40 +02:00;2022-04-04 15:37:50 +02:00;MICROSTOP
8345184;2022-04-04 15:37:50 +02:00;2022-04-04 15:38:10 +02:00;RUN
8345185;2022-04-04 15:38:10 +02:00;2022-04-04 15:38:30 +02:00;MICROSTOP
8345186;2022-04-04 15:38:30 +02:00;2022-04-04 15:38:50 +02:00;RUN
8345187;2022-04-04 15:38:50 +02:00;2022-04-04 15:39:00 +02:00;MICROSTOP
8345188;2022-04-04 15:39:00 +02:00;2022-04-04 15:39:20 +02:00;RUN
8345189;2022-04-04 15:39:20 +02:00;2022-04-04 15:39:30 +02:00;MICROSTOP
8345190;2022-04-04 15:39:30 +02:00;2022-04-04 15:40:00 +02:00;RUN
8345191;2022-04-04 15:40:00 +02:00;2022-04-04 15:40:10 +02:00;MICROSTOP
8345192;2022-04-04 15:40:10 +02:00;2022-04-04 15:40:30 +02:00;RUN
8345193;2022-04-04 15:40:30 +02:00;2022-04-04 15:40:40 +02:00;MICROSTOP
8345194;2022-04-04 15:40:40 +02:00;2022-04-04 15:41:11 +02:00;RUN
8345195;2022-04-04 15:41:11 +02:00;2022-04-04 15:41:51 +02:00;MICROSTOP
8345196;2022-04-04 15:41:51 +02:00;2022-04-04 15:42:21 +02:00;RUN
8345197;2022-04-04 15:42:21 +02:00;2022-04-04 15:42:31 +02:00;MICROSTOP
8345198;2022-04-04 15:42:31 +02:00;2022-04-04 15:42:51 +02:00;RUN
8345199;2022-04-04 15:42:51 +02:00;2022-04-04 15:43:01 +02:00;MICROSTOP
8345200;2022-04-04 15:43:01 +02:00;2022-04-04 15:43:31 +02:00;RUN
8345201;2022-04-04 15:43:31 +02:00;2022-04-04 15:43:41 +02:00;MICROSTOP
8345202;2022-04-04 15:43:41 +02:00;2022-04-04 15:44:02 +02:00;RUN
8345203;2022-04-04 15:44:02 +02:00;2022-04-04 15:44:12 +02:00;MICROSTOP
8345204;2022-04-04 15:44:12 +02:00;2022-04-04 15:44:42 +02:00;RUN
8345205;2022-04-04 15:44:42 +02:00;2022-04-04 15:45:22 +02:00;MICROSTOP
8345206;2022-04-04 15:45:22 +02:00;2022-04-04 15:45:52 +02:00;RUN
8345207;2022-04-04 15:45:52 +02:00;2022-04-04 15:46:02 +02:00;MICROSTOP
8345208;2022-04-04 15:46:02 +02:00;2022-04-04 15:46:22 +02:00;RUN
8345209;2022-04-04 15:46:22 +02:00;2022-04-04 15:46:32 +02:00;MICROSTOP
8345210;2022-04-04 15:46:32 +02:00;2022-04-04 15:47:02 +02:00;RUN
8345211;2022-04-04 15:47:02 +02:00;2022-04-04 15:47:12 +02:00;MICROSTOP
8345212;2022-04-04 15:47:12 +02:00;2022-04-04 15:47:32 +02:00;RUN
8345213;2022-04-04 15:47:32 +02:00;2022-04-04 15:47:43 +02:00;MICROSTOP
8345214;2022-04-04 15:47:43 +02:00;2022-04-04 15:48:03 +02:00;RUN
8345215;2022-04-04 15:48:03 +02:00;2022-04-04 15:48:23 +02:00;MICROSTOP
8345216;2022-04-04 15:48:23 +02:00;2022-04-04 15:48:43 +02:00;RUN
8345217;2022-04-04 15:48:43 +02:00;2022-04-04 15:48:53 +02:00;MICROSTOP
8345218;2022-04-04 15:48:53 +02:00;2022-04-04 15:49:23 +02:00;RUN
8345219;2022-04-04 15:49:23 +02:00;2022-04-04 15:49:33 +02:00;MICROSTOP
8345220;2022-04-04 15:49:33 +02:00;2022-04-04 15:49:53 +02:00;RUN
8345221;2022-04-04 15:49:53 +02:00;2022-04-04 15:50:03 +02:00;MICROSTOP
8345222;2022-04-04 15:50:03 +02:00;2022-04-04 15:50:33 +02:00;RUN
8345223;2022-04-04 15:50:33 +02:00;2022-04-04 15:50:43 +02:00;MICROSTOP
8345224;2022-04-04 15:50:43 +02:00;2022-04-04 15:51:04 +02:00;RUN
8345225;2022-04-04 15:51:04 +02:00;2022-04-04 15:51:54 +02:00;MICROSTOP
8345226;2022-04-04 15:51:54 +02:00;2022-04-04 15:52:14 +02:00;RUN
8345227;2022-04-04 15:52:14 +02:00;2022-04-04 15:52:24 +02:00;MICROSTOP
8345228;2022-04-04 15:52:24 +02:00;2022-04-04 15:52:54 +02:00;RUN
8345229;2022-04-04 15:52:54 +02:00;2022-04-04 15:53:04 +02:00;MICROSTOP
8345230;2022-04-04 15:53:04 +02:00;2022-04-04 15:53:24 +02:00;RUN
8345231;2022-04-04 15:53:24 +02:00;2022-04-04 15:53:34 +02:00;MICROSTOP
8345232;2022-04-04 15:53:34 +02:00;2022-04-04 15:53:54 +02:00;RUN
8345233;2022-04-04 15:53:54 +02:00;2022-04-04 15:54:04 +02:00;MICROSTOP
8345234;2022-04-04 15:54:04 +02:00;2022-04-04 15:54:34 +02:00;RUN
8345235;2022-04-04 15:54:34 +02:00;2022-04-04 15:55:15 +02:00;MICROSTOP
8345236;2022-04-04 15:55:15 +02:00;2022-04-04 15:55:45 +02:00;RUN
8345237;2022-04-04 15:55:45 +02:00;2022-04-04 15:55:55 +02:00;MICROSTOP
8345238;2022-04-04 15:55:55 +02:00;2022-04-04 15:56:15 +02:00;RUN
8345239;2022-04-04 15:56:15 +02:00;2022-04-04 15:56:25 +02:00;MICROSTOP
8345240;2022-04-04 15:56:25 +02:00;2022-04-04 15:56:55 +02:00;RUN
8345241;2022-04-04 15:56:55 +02:00;2022-04-04 15:57:05 +02:00;MICROSTOP
8345242;2022-04-04 15:57:05 +02:00;2022-04-04 15:57:25 +02:00;RUN
8345243;2022-04-04 15:57:25 +02:00;2022-04-04 15:57:35 +02:00;MICROSTOP
8345244;2022-04-04 15:57:35 +02:00;2022-04-04 15:57:55 +02:00;RUN
8345245;2022-04-04 15:57:55 +02:00;2022-04-04 15:58:15 +02:00;MICROSTOP
8345246;2022-04-04 15:58:15 +02:00;2022-04-04 15:58:35 +02:00;RUN
8345247;2022-04-04 15:58:35 +02:00;2022-04-04 15:58:45 +02:00;MICROSTOP
8345248;2022-04-04 15:58:45 +02:00;2022-04-04 15:59:16 +02:00;RUN
8345250;2022-04-04 16:13:20 +02:00;2022-04-04 16:25:43 +02:00;RUN
8345251;2022-04-04 16:25:43 +02:00;2022-04-04 16:25:53 +02:00;MICROSTOP
8345252;2022-04-04 16:25:53 +02:00;2022-04-04 16:26:13 +02:00;RUN
8345253;2022-04-04 16:26:13 +02:00;2022-04-04 16:26:23 +02:00;MICROSTOP
8345254;2022-04-04 16:26:23 +02:00;2022-04-04 16:26:53 +02:00;RUN
8345255;2022-04-04 16:26:53 +02:00;2022-04-04 16:27:03 +02:00;MICROSTOP
8345256;2022-04-04 16:27:03 +02:00;2022-04-04 16:27:23 +02:00;RUN
8345257;2022-04-04 16:27:23 +02:00;2022-04-04 16:27:33 +02:00;MICROSTOP
8345258;2022-04-04 16:27:33 +02:00;2022-04-04 16:28:03 +02:00;RUN
8345259;2022-04-04 16:28:03 +02:00;2022-04-04 16:28:14 +02:00;MICROSTOP
8345260;2022-04-04 16:28:14 +02:00;2022-04-04 16:28:34 +02:00;RUN
8345261;2022-04-04 16:28:34 +02:00;2022-04-04 16:28:54 +02:00;MICROSTOP
8345262;2022-04-04 16:28:54 +02:00;2022-04-04 16:29:14 +02:00;RUN
8345263;2022-04-04 16:29:14 +02:00;2022-04-04 16:29:24 +02:00;MICROSTOP
8345264;2022-04-04 16:29:24 +02:00;2022-04-04 16:29:44 +02:00;RUN
8345265;2022-04-04 16:29:44 +02:00;2022-04-04 16:29:54 +02:00;MICROSTOP
8345266;2022-04-04 16:29:54 +02:00;2022-04-04 16:30:24 +02:00;RUN
8345267;2022-04-04 16:30:24 +02:00;2022-04-04 16:30:34 +02:00;MICROSTOP
8345268;2022-04-04 16:30:34 +02:00;2022-04-04 16:30:54 +02:00;RUN
8345269;2022-04-04 16:30:54 +02:00;2022-04-04 16:31:04 +02:00;MICROSTOP
8345270;2022-04-04 16:31:04 +02:00;2022-04-04 16:31:34 +02:00;RUN
8345271;2022-04-04 16:31:34 +02:00;2022-04-04 16:32:15 +02:00;MICROSTOP
8345272;2022-04-04 16:32:15 +02:00;2022-04-04 16:32:45 +02:00;RUN
8345273;2022-04-04 16:32:45 +02:00;2022-04-04 16:32:55 +02:00;MICROSTOP
8345274;2022-04-04 16:32:55 +02:00;2022-04-04 16:33:15 +02:00;RUN
8345275;2022-04-04 16:33:15 +02:00;2022-04-04 16:33:25 +02:00;MICROSTOP
8345276;2022-04-04 16:33:25 +02:00;2022-04-04 16:33:55 +02:00;RUN
8345277;2022-04-04 16:33:55 +02:00;2022-04-04 16:34:05 +02:00;MICROSTOP
8345278;2022-04-04 16:34:05 +02:00;2022-04-04 16:34:25 +02:00;RUN
8345279;2022-04-04 16:34:25 +02:00;2022-04-04 16:34:35 +02:00;MICROSTOP
8345280;2022-04-04 16:34:35 +02:00;2022-04-04 16:35:06 +02:00;RUN
8345281;2022-04-04 16:35:06 +02:00;2022-04-04 16:35:46 +02:00;MICROSTOP
8345282;2022-04-04 16:35:46 +02:00;2022-04-04 16:36:16 +02:00;RUN
8345283;2022-04-04 16:36:16 +02:00;2022-04-04 16:36:26 +02:00;MICROSTOP
8345284;2022-04-04 16:36:26 +02:00;2022-04-04 16:36:46 +02:00;RUN
8345285;2022-04-04 16:36:46 +02:00;2022-04-04 16:36:56 +02:00;MICROSTOP
8345286;2022-04-04 16:36:56 +02:00;2022-04-04 16:37:26 +02:00;RUN
8345287;2022-04-04 16:37:26 +02:00;2022-04-04 16:37:36 +02:00;MICROSTOP
8345288;2022-04-04 16:37:36 +02:00;2022-04-04 16:37:56 +02:00;RUN
8345289;2022-04-04 16:37:56 +02:00;2022-04-04 16:38:06 +02:00;MICROSTOP
8345290;2022-04-04 16:38:06 +02:00;2022-04-04 16:38:26 +02:00;RUN
8345291;2022-04-04 16:38:26 +02:00;2022-04-04 16:38:47 +02:00;MICROSTOP
8345292;2022-04-04 16:38:47 +02:00;2022-04-04 16:39:07 +02:00;RUN
8345293;2022-04-04 16:39:07 +02:00;2022-04-04 16:39:17 +02:00;MICROSTOP
8345294;2022-04-04 16:39:17 +02:00;2022-04-04 16:39:47 +02:00;RUN
8345295;2022-04-04 16:39:47 +02:00;2022-04-04 16:39:57 +02:00;MICROSTOP
8345296;2022-04-04 16:39:57 +02:00;2022-04-04 16:40:17 +02:00;RUN
8345297;2022-04-04 16:40:17 +02:00;2022-04-04 16:40:27 +02:00;MICROSTOP
8345298;2022-04-04 16:40:27 +02:00;2022-04-04 16:40:57 +02:00;RUN
8345299;2022-04-04 16:40:57 +02:00;2022-04-04 16:41:07 +02:00;MICROSTOP
8345300;2022-04-04 16:41:07 +02:00;2022-04-04 16:41:27 +02:00;RUN
8345302;2022-04-04 16:46:10 +02:00;2022-04-04 16:51:20 +02:00;RUN
8345304;2022-04-04 16:53:21 +02:00;2022-04-04 16:53:41 +02:00;RUN
8345305;2022-04-04 16:53:41 +02:00;2022-04-04 16:53:51 +02:00;MICROSTOP
8345306;2022-04-04 16:53:51 +02:00;2022-04-04 16:54:11 +02:00;RUN
8345307;2022-04-04 16:54:11 +02:00;2022-04-04 16:54:21 +02:00;MICROSTOP
8345308;2022-04-04 16:54:21 +02:00;2022-04-04 16:54:51 +02:00;RUN
8345309;2022-04-04 16:54:51 +02:00;2022-04-04 16:55:01 +02:00;MICROSTOP
8345310;2022-04-04 16:55:01 +02:00;2022-04-04 16:55:21 +02:00;RUN
8345311;2022-04-04 16:55:21 +02:00;2022-04-04 16:55:31 +02:00;MICROSTOP
8345312;2022-04-04 16:55:31 +02:00;2022-04-04 16:56:01 +02:00;RUN
8345313;2022-04-04 16:56:01 +02:00;2022-04-04 16:56:42 +02:00;MICROSTOP
8345314;2022-04-04 16:56:42 +02:00;2022-04-04 16:57:12 +02:00;RUN
8345315;2022-04-04 16:57:12 +02:00;2022-04-04 16:57:22 +02:00;MICROSTOP
8345316;2022-04-04 16:57:22 +02:00;2022-04-04 16:57:42 +02:00;RUN
8345317;2022-04-04 16:57:42 +02:00;2022-04-04 16:57:52 +02:00;MICROSTOP
8345318;2022-04-04 16:57:52 +02:00;2022-04-04 16:58:22 +02:00;RUN
8345319;2022-04-04 16:58:22 +02:00;2022-04-04 16:58:32 +02:00;MICROSTOP
8345320;2022-04-04 16:58:32 +02:00;2022-04-04 16:58:52 +02:00;RUN
8345321;2022-04-04 16:58:52 +02:00;2022-04-04 16:59:02 +02:00;MICROSTOP
8345322;2022-04-04 16:59:02 +02:00;2022-04-04 16:59:22 +02:00;RUN
8345323;2022-04-04 16:59:22 +02:00;2022-04-04 16:59:42 +02:00;MICROSTOP
8345324;2022-04-04 16:59:42 +02:00;2022-04-04 17:00:02 +02:00;RUN
8345325;2022-04-04 17:00:02 +02:00;2022-04-04 17:00:12 +02:00;MICROSTOP
8345326;2022-04-04 17:00:12 +02:00;2022-04-04 17:00:32 +02:00;RUN
8345328;2022-04-04 17:10:08 +02:00;2022-04-04 17:20:58 +02:00;RUN
8345330;2022-04-04 17:24:19 +02:00;2022-04-04 17:24:39 +02:00;RUN
8345331;2022-04-04 17:24:39 +02:00;2022-04-04 17:24:49 +02:00;MICROSTOP
8345332;2022-04-04 17:24:49 +02:00;2022-04-04 17:25:20 +02:00;RUN
8345333;2022-04-04 17:25:20 +02:00;2022-04-04 17:25:30 +02:00;MICROSTOP
8345334;2022-04-04 17:25:30 +02:00;2022-04-04 17:25:50 +02:00;RUN
8345335;2022-04-04 17:25:50 +02:00;2022-04-04 17:26:00 +02:00;MICROSTOP
8345336;2022-04-04 17:26:00 +02:00;2022-04-04 17:26:30 +02:00;RUN
8345337;2022-04-04 17:26:30 +02:00;2022-04-04 17:26:40 +02:00;MICROSTOP
8345338;2022-04-04 17:26:40 +02:00;2022-04-04 17:27:00 +02:00;RUN
8345339;2022-04-04 17:27:00 +02:00;2022-04-04 17:27:51 +02:00;MICROSTOP
8345340;2022-04-04 17:27:51 +02:00;2022-04-04 17:28:11 +02:00;RUN
8345341;2022-04-04 17:28:11 +02:00;2022-04-04 17:28:21 +02:00;MICROSTOP
8345342;2022-04-04 17:28:21 +02:00;2022-04-04 17:28:51 +02:00;RUN
8345343;2022-04-04 17:28:51 +02:00;2022-04-04 17:29:01 +02:00;MICROSTOP
8345344;2022-04-04 17:29:01 +02:00;2022-04-04 17:29:21 +02:00;RUN
8345345;2022-04-04 17:29:21 +02:00;2022-04-04 17:29:31 +02:00;MICROSTOP
8345346;2022-04-04 17:29:31 +02:00;2022-04-04 17:30:01 +02:00;RUN
8345347;2022-04-04 17:30:01 +02:00;2022-04-04 17:30:11 +02:00;MICROSTOP
8345348;2022-04-04 17:30:11 +02:00;2022-04-04 17:30:31 +02:00;RUN
8345349;2022-04-04 17:30:31 +02:00;2022-04-04 17:30:51 +02:00;MICROSTOP
8345350;2022-04-04 17:30:51 +02:00;2022-04-04 17:31:12 +02:00;RUN
8345351;2022-04-04 17:31:12 +02:00;2022-04-04 17:31:22 +02:00;MICROSTOP
8345352;2022-04-04 17:31:22 +02:00;2022-04-04 17:31:42 +02:00;RUN
8345353;2022-04-04 17:31:42 +02:00;2022-04-04 17:31:52 +02:00;MICROSTOP
8345354;2022-04-04 17:31:52 +02:00;2022-04-04 17:32:22 +02:00;RUN
8345355;2022-04-04 17:32:22 +02:00;2022-04-04 17:32:32 +02:00;MICROSTOP
8345356;2022-04-04 17:32:32 +02:00;2022-04-04 17:32:53 +02:00;RUN
8345357;2022-04-04 17:32:53 +02:00;2022-04-04 17:33:03 +02:00;MICROSTOP
8345358;2022-04-04 17:33:03 +02:00;2022-04-04 17:33:33 +02:00;RUN
8345359;2022-04-04 17:33:33 +02:00;2022-04-04 17:34:13 +02:00;MICROSTOP
8345360;2022-04-04 17:34:13 +02:00;2022-04-04 17:34:43 +02:00;RUN
8345362;2022-04-04 17:38:44 +02:00;2022-04-04 17:39:14 +02:00;RUN
8345363;2022-04-04 17:39:14 +02:00;2022-04-04 17:39:24 +02:00;MICROSTOP
8345364;2022-04-04 17:39:24 +02:00;2022-04-04 17:39:45 +02:00;RUN
8345365;2022-04-04 17:39:45 +02:00;2022-04-04 17:39:55 +02:00;MICROSTOP
8345366;2022-04-04 17:39:55 +02:00;2022-04-04 17:40:15 +02:00;RUN
8345367;2022-04-04 17:40:15 +02:00;2022-04-04 17:40:25 +02:00;MICROSTOP
8345368;2022-04-04 17:40:25 +02:00;2022-04-04 17:40:55 +02:00;RUN
8345369;2022-04-04 17:40:55 +02:00;2022-04-04 17:41:35 +02:00;MICROSTOP
8345370;2022-04-04 17:41:35 +02:00;2022-04-04 17:42:05 +02:00;RUN
8345371;2022-04-04 17:42:05 +02:00;2022-04-04 17:42:15 +02:00;MICROSTOP
8345372;2022-04-04 17:42:15 +02:00;2022-04-04 17:42:35 +02:00;RUN
8345373;2022-04-04 17:42:35 +02:00;2022-04-04 17:42:45 +02:00;MICROSTOP
8345374;2022-04-04 17:42:45 +02:00;2022-04-04 17:43:16 +02:00;RUN
8345375;2022-04-04 17:43:16 +02:00;2022-04-04 17:43:26 +02:00;MICROSTOP
8345376;2022-04-04 17:43:26 +02:00;2022-04-04 17:43:46 +02:00;RUN
8345377;2022-04-04 17:43:46 +02:00;2022-04-04 17:43:56 +02:00;MICROSTOP
8345378;2022-04-04 17:43:56 +02:00;2022-04-04 17:44:16 +02:00;RUN
8345379;2022-04-04 17:44:16 +02:00;2022-04-04 17:44:36 +02:00;MICROSTOP
8345380;2022-04-04 17:44:36 +02:00;2022-04-04 17:44:56 +02:00;RUN
8345381;2022-04-04 17:44:56 +02:00;2022-04-04 17:45:06 +02:00;MICROSTOP
8345382;2022-04-04 17:45:06 +02:00;2022-04-04 17:45:36 +02:00;RUN
8345383;2022-04-04 17:45:36 +02:00;2022-04-04 17:45:46 +02:00;MICROSTOP
8345384;2022-04-04 17:45:46 +02:00;2022-04-04 17:46:07 +02:00;RUN
8345385;2022-04-04 17:46:07 +02:00;2022-04-04 17:46:17 +02:00;MICROSTOP
8345386;2022-04-04 17:46:17 +02:00;2022-04-04 17:46:47 +02:00;RUN
8345387;2022-04-04 17:46:47 +02:00;2022-04-04 17:46:57 +02:00;MICROSTOP
8345388;2022-04-04 17:46:57 +02:00;2022-04-04 17:47:17 +02:00;RUN
8345389;2022-04-04 17:47:17 +02:00;2022-04-04 17:48:07 +02:00;MICROSTOP
8345390;2022-04-04 17:48:07 +02:00;2022-04-04 17:48:27 +02:00;RUN
8345391;2022-04-04 17:48:27 +02:00;2022-04-04 17:48:37 +02:00;MICROSTOP
8345392;2022-04-04 17:48:37 +02:00;2022-04-04 17:49:07 +02:00;RUN
8345393;2022-04-04 17:49:07 +02:00;2022-04-04 17:49:17 +02:00;MICROSTOP
8345394;2022-04-04 17:49:17 +02:00;2022-04-04 17:49:37 +02:00;RUN
8345395;2022-04-04 17:49:37 +02:00;2022-04-04 17:49:48 +02:00;MICROSTOP
8345396;2022-04-04 17:49:48 +02:00;2022-04-04 17:50:18 +02:00;RUN
8345397;2022-04-04 17:50:18 +02:00;2022-04-04 17:50:28 +02:00;MICROSTOP
8345398;2022-04-04 17:50:28 +02:00;2022-04-04 17:50:48 +02:00;RUN
8345399;2022-04-04 17:50:48 +02:00;2022-04-04 17:51:08 +02:00;MICROSTOP
8345400;2022-04-04 17:51:08 +02:00;2022-04-04 17:51:28 +02:00;RUN
8345401;2022-04-04 17:51:28 +02:00;2022-04-04 17:51:38 +02:00;MICROSTOP
8345402;2022-04-04 17:51:38 +02:00;2022-04-04 17:51:58 +02:00;RUN
8345403;2022-04-04 17:51:58 +02:00;2022-04-04 17:52:08 +02:00;MICROSTOP
8345404;2022-04-04 17:52:08 +02:00;2022-04-04 17:52:39 +02:00;RUN
8345405;2022-04-04 17:52:39 +02:00;2022-04-04 17:52:49 +02:00;MICROSTOP
8345406;2022-04-04 17:52:49 +02:00;2022-04-04 17:53:09 +02:00;RUN
8345407;2022-04-04 17:53:09 +02:00;2022-04-04 17:53:19 +02:00;MICROSTOP
8345408;2022-04-04 17:53:19 +02:00;2022-04-04 17:53:39 +02:00;RUN
8345409;2022-04-04 17:53:39 +02:00;2022-04-04 17:53:49 +02:00;MICROSTOP
8345410;2022-04-04 17:53:49 +02:00;2022-04-04 17:54:09 +02:00;RUN
8345411;2022-04-04 17:54:09 +02:00;2022-04-04 17:54:29 +02:00;MICROSTOP
8345412;2022-04-04 17:54:29 +02:00;2022-04-04 17:54:49 +02:00;RUN
8345413;2022-04-04 17:54:49 +02:00;2022-04-04 17:54:59 +02:00;MICROSTOP
8345414;2022-04-04 17:54:59 +02:00;2022-04-04 17:55:29 +02:00;RUN
8345415;2022-04-04 17:55:29 +02:00;2022-04-04 17:55:39 +02:00;MICROSTOP
8345416;2022-04-04 17:55:39 +02:00;2022-04-04 17:55:59 +02:00;RUN
8345417;2022-04-04 17:55:59 +02:00;2022-04-04 17:56:10 +02:00;MICROSTOP
8345418;2022-04-04 17:56:10 +02:00;2022-04-04 17:56:40 +02:00;RUN
8345419;2022-04-04 17:56:40 +02:00;2022-04-04 17:56:50 +02:00;MICROSTOP
8345420;2022-04-04 17:56:50 +02:00;2022-04-04 17:57:10 +02:00;RUN
8345447;2022-04-04 18:01:42 +02:00;2022-04-04 18:02:13 +02:00;RUN
8345449;2022-04-04 18:02:13 +02:00;2022-04-04 18:02:23 +02:00;MICROSTOP
8345451;2022-04-04 18:02:23 +02:00;2022-04-04 18:02:43 +02:00;RUN
8345453;2022-04-04 18:02:43 +02:00;2022-04-04 18:02:53 +02:00;MICROSTOP
8345455;2022-04-04 18:02:53 +02:00;2022-04-04 18:03:23 +02:00;RUN
8345457;2022-04-04 18:03:23 +02:00;2022-04-04 18:03:33 +02:00;MICROSTOP
8345459;2022-04-04 18:03:33 +02:00;2022-04-04 18:03:53 +02:00;RUN
8345461;2022-04-04 18:03:53 +02:00;2022-04-04 18:04:43 +02:00;MICROSTOP
8345463;2022-04-04 18:04:43 +02:00;2022-04-04 18:05:03 +02:00;RUN
8345465;2022-04-04 18:05:03 +02:00;2022-04-04 18:05:13 +02:00;MICROSTOP
8345467;2022-04-04 18:05:13 +02:00;2022-04-04 18:05:43 +02:00;RUN
8345470;2022-04-04 18:06:54 +02:00;2022-04-04 18:08:34 +02:00;RUN
8345472;2022-04-04 18:08:34 +02:00;2022-04-04 18:08:44 +02:00;MICROSTOP
8345474;2022-04-04 18:08:44 +02:00;2022-04-04 18:09:15 +02:00;RUN
8345476;2022-04-04 18:09:15 +02:00;2022-04-04 18:09:25 +02:00;MICROSTOP
8345478;2022-04-04 18:09:25 +02:00;2022-04-04 18:09:45 +02:00;RUN
8345480;2022-04-04 18:09:45 +02:00;2022-04-04 18:09:55 +02:00;MICROSTOP
8345482;2022-04-04 18:09:55 +02:00;2022-04-04 18:10:25 +02:00;RUN
8345484;2022-04-04 18:10:25 +02:00;2022-04-04 18:11:05 +02:00;MICROSTOP
8345486;2022-04-04 18:11:05 +02:00;2022-04-04 18:11:35 +02:00;RUN
8345488;2022-04-04 18:11:35 +02:00;2022-04-04 18:11:45 +02:00;MICROSTOP
8345490;2022-04-04 18:11:45 +02:00;2022-04-04 18:12:05 +02:00;RUN
8345492;2022-04-04 18:12:05 +02:00;2022-04-04 18:12:15 +02:00;MICROSTOP
8345494;2022-04-04 18:12:15 +02:00;2022-04-04 18:12:46 +02:00;RUN
8345495;2022-04-04 18:12:46 +02:00;2022-04-04 18:12:56 +02:00;MICROSTOP
8345498;2022-04-04 18:12:56 +02:00;2022-04-04 18:13:16 +02:00;RUN
8345500;2022-04-04 18:13:16 +02:00;2022-04-04 18:13:26 +02:00;MICROSTOP
8345501;2022-04-04 18:13:26 +02:00;2022-04-04 18:13:56 +02:00;RUN
8345503;2022-04-04 18:13:56 +02:00;2022-04-04 18:14:36 +02:00;MICROSTOP
8345505;2022-04-04 18:14:36 +02:00;2022-04-04 18:15:06 +02:00;RUN
8345507;2022-04-04 18:15:06 +02:00;2022-04-04 18:15:16 +02:00;MICROSTOP
8345509;2022-04-04 18:15:16 +02:00;2022-04-04 18:15:36 +02:00;RUN
8345511;2022-04-04 18:15:36 +02:00;2022-04-04 18:15:46 +02:00;MICROSTOP
8345513;2022-04-04 18:15:46 +02:00;2022-04-04 18:16:17 +02:00;RUN
8345515;2022-04-04 18:16:17 +02:00;2022-04-04 18:16:27 +02:00;MICROSTOP
8345517;2022-04-04 18:16:27 +02:00;2022-04-04 18:16:47 +02:00;RUN
8345520;2022-04-04 18:16:47 +02:00;2022-04-04 18:16:57 +02:00;MICROSTOP
8345522;2022-04-04 18:16:57 +02:00;2022-04-04 18:17:17 +02:00;RUN
8345523;2022-04-04 18:17:17 +02:00;2022-04-04 18:17:37 +02:00;MICROSTOP
8345525;2022-04-04 18:17:37 +02:00;2022-04-04 18:17:57 +02:00;RUN
8345527;2022-04-04 18:17:57 +02:00;2022-04-04 18:18:07 +02:00;MICROSTOP
8345530;2022-04-04 18:18:07 +02:00;2022-04-04 18:18:37 +02:00;RUN
8345531;2022-04-04 18:18:37 +02:00;2022-04-04 18:18:47 +02:00;MICROSTOP
8345533;2022-04-04 18:18:47 +02:00;2022-04-04 18:19:07 +02:00;RUN
8345535;2022-04-04 18:19:07 +02:00;2022-04-04 18:19:18 +02:00;MICROSTOP
8345537;2022-04-04 18:19:18 +02:00;2022-04-04 18:19:48 +02:00;RUN
8345539;2022-04-04 18:19:48 +02:00;2022-04-04 18:19:58 +02:00;MICROSTOP
8345542;2022-04-04 18:19:58 +02:00;2022-04-04 18:20:18 +02:00;RUN
8345544;2022-04-04 18:20:18 +02:00;2022-04-04 18:20:28 +02:00;MICROSTOP
8345546;2022-04-04 18:20:28 +02:00;2022-04-04 18:20:49 +02:00;RUN
8345548;2022-04-04 18:20:49 +02:00;2022-04-04 18:21:09 +02:00;MICROSTOP
8345550;2022-04-04 18:21:09 +02:00;2022-04-04 18:21:29 +02:00;RUN
8345552;2022-04-04 18:21:29 +02:00;2022-04-04 18:21:39 +02:00;MICROSTOP
8345553;2022-04-04 18:21:39 +02:00;2022-04-04 18:22:09 +02:00;RUN
8345555;2022-04-04 18:22:09 +02:00;2022-04-04 18:22:19 +02:00;MICROSTOP
8345557;2022-04-04 18:22:19 +02:00;2022-04-04 18:22:39 +02:00;RUN
8345559;2022-04-04 18:22:39 +02:00;2022-04-04 18:22:49 +02:00;MICROSTOP
8345561;2022-04-04 18:22:49 +02:00;2022-04-04 18:23:19 +02:00;RUN
8345563;2022-04-04 18:23:19 +02:00;2022-04-04 18:23:29 +02:00;MICROSTOP
8345565;2022-04-04 18:23:29 +02:00;2022-04-04 18:23:49 +02:00;RUN
